quadrant,tag,stemID,treeID,IDSpp,sprout,recruited,x,y
G18,1994,G18_1994,G18_1994,TEST,R1,2024,400,280
G18,1995,G18_1995,G18_1994,TEST,R1,2024,415,300
G18,353,G18_353,G18_353,-999,,2024,300,120
G18,46,G18_46,G18_46,-999,,2024,120,40
G19,340,G19_340,G19_340,CRHO,,2024,100,200
H08,206,H08_206,H08_206,TEST,,2024,155,0
H08,207,H08_207,H08_207,TEST,,2024,285,0
H12,2291,H12_2291,H12_2290,TEST,R1,2024,400,40
H20,1947,H20_1947,H20_1947,PONU,R1,2024,175,340
H20,1948,H20_1948,H20_1947,PONU,R1,2024,175,300
I09,657,I09_657,I09_657,TEST,,2024,381,221
I10,513,I10_513,I10_513,PONU,,2024,75,100
I16,565,I16_565,I16_565,PONU,,2024,319,0
I18,2210,I18_2210,I18_2210,TEST,,2024,200,200
I18,2211,I18_2211,I18_2211,TEST,,2024,250,180
J02,1484,J02_1484,J02_1484,TEST,,2024,310,260
J04,1224,J04_1224,J04_1223,TEST,R1,2024,402,203
J10,2328,J10_2328,J10_2328,TEST,,2024,330,230
J10,2329,J10_2329,J10_2329,TEST,,2024,330,210
J11,189,J11_189,J11_189,CAPA,,2024,360,110
J15,249,J15_249,J15_249,TEST,,2024,205,410
J19,104,J19_104,J19_104,TEST,,2024,45,210
J19,108,J19_108,J19_108,GEAV,,2024,0,500
J19,112,J19_112,J19_112,TEST,,2024,0,500
K10,2932,K10_2932,K10_2933,CAPA,R1,2024,400,400
K10,2933,K10_2933,K10_2933,CAPA,R1,2024,390,390
K10,561,K10_561,K10_561,TEST,,2024,300,300
K11,564,K11_564,K11_564,TEST,,2024,470,200
K17,188,K17_188,K17_188,CRHO,,2024,300,300
K18,2209,K18_2209,K18_2209,TEST,,2024,300,400
K18,2927,K18_2927,K18_2927,TEST,,2024,400,450
K18,2929,K18_2929,K18_2929,TEST,,2024,450,400
K19,186,K19_186,K19_186,TEST,,2024,150,400
K19,189,K19_189,K19_189,TEST,,2024,0,500
K20,406,K20_406,K20_406,GEAV,,2024,30,250
L01,2338,L01_2338,L01_2338,TEST,,2024,0,500
L02,2336,L02_2336,L02_2336,TEST,,2024,0,165
L02,2337,L02_2337,L02_2337,TEST,,2024,140,400
L03,2335,L03_2335,L03_2335,TEST,,2024,180,230
L03,2393,L03_2393,L03_2393,TEST,,2024,400,350
L03,2394,L03_2394,L03_2394,TEST,,2024,400,430
L04,1237,L04_1237,L04_1237,TEST,,2024,20,70
L04,1239,L04_1239,L04_1239,TEST,,2024,10,50
L04,2395,L04_2395,L04_2395,TEST,R1,2024,210,390
L04,2396,L04_2396,L04_2395,TEST,R1,2024,21,410
L08,462,L08_462,L08_462,TEST,,2024,60,450
L14,199,L14_199,L14_199,TEST,,2024,180,30
L17,184,L17_184,L17_184,TEST,,2024,0,450
M10,2935,M10_2935,M10_2939,TEST,R1,2024,140,220
M10,2939,M10_2939,M10_2939,TEST,R1,2024,150,220
M11,581,M11_581,M11_581,CRHO,,2024,30,200
M15,529,M15_529,M15_529,TEST,,2024,221,327
N01,2392,N01_2392,N01_2392,TEST,,2024,30,175
N02,2339,N02_2339,N02_2339,TEST,,2024,480,20
N03,1311,N03_1311,N03_1310,TEST,R1,2024,320,78
N03,2340,N03_2340,N03_2340,TEST,,2024,350,390
N03,2391,N03_2391,N03_2391,TEST,,2024,30,360
N04,2341,N04_2341,N04_1274,TEST,R1,2024,260,460
N07,2386,N07_2386,N07_2386,TEST,,2024,270,250
N07,2387,N07_2387,N07_2387,TEST,,2024,300,230
N07,2388,N07_2388,N07_2388,TEST,,2024,381,61
N07,2389,N07_2389,N07_2389,TEST,,2024,391,70
N11,2342,N11_2342,N11_2342,TEST,,2024,451,51
N12,2345,N12_2345,N12_551,TEST,R1,2024,57,369
N13,2347,N13_2347,N13_2347,TEST,,2024,154,0
N13,2348,N13_2348,N13_2348,TEST,,2024,330,75
N13,2349,N13_2349,N13_2349,TEST,,2024,400,420
N14,2350,N14_2350,N14_2350,TEST,,2024,200,100
N14,453,N14_453,N14_453,TEST,,2024,100,350
N14,460,N14_460,N14_460,CAPA,,2024,350,130
N14,461,N14_461,N14_461,TEST,,2024,400,100
N14,465,N14_465,N14_465,TEST,,2024,230,210
N15,2351,N15_2351,N15_2351,TEST,,2024,450,350
N15,535,N15_535,N15_535,SACO,,2024,70,532
N16,2353,N16_2353,N16_2353,TEST,,2024,400,50
N16,2385,N16_2385,N16_135,TEST,R1,2024,20,135
N17,171,N17_171,N17_171,TEST,,2024,270,350
N19,2381,N19_2381,N19_2381,SACO,,2024,420,100
N19,2382,N19_2382,N19_2382,TEST,,2024,120,180
N20,2354,N20_2354,N20_2354,CRHO,,2024,340,360
N20,2378,N20_2378,N20_2378,TEST,,2024,452,52
O02,496,O02_496,O02_498,TEST,R1,2024,201,201
O03,2942,O03_2942,O03_2942,TEST,,2024,300,150
O04,1280,O04_1280,O04_1280,TEST,,2024,100,400
O04,1282,O04_1282,O04_1282,TEST,,2024,150,200
O04,2940,O04_2940,O04_2940,TEST,,2024,350,10
O04,2941,O04_2941,O04_2941,TEST,,2024,400,70
O06,895,O06_895,O06_895,TEST,,2024,21,131
O09,569,O09_569,O09_569,TEST,,2024,391,61
O12,563,O12_563,O12_564,CRHO,R1,2024,143,164
O12,710,O12_710,O12_710,TEST,,2024,81,221
O13,483,O13_483,O13_483,TEST,,2024,180,340
O14,477,O14_477,O14_477,TEST,,2024,490,20
O14,479,O14_479,O14_479,TEST,,2024,400,175
O14,483,O14_483,O14_483,GEAV,,2024,500,480
O14,484,O14_484,O14_484,CAPA,,2024,450,300
O18,2383,O18_2383,O18_2383,CAPA,,2024,100,250
O20,130,O20_130,O20_130,CRHO,,2024,136,372
O20,2937,O20_2937,O20_2937,TEST,,2024,30,70
O20,2938,O20_2938,O20_2938,TEST,,2024,370,50
P01,1561,P01_1561,P01_1561,TEST,,2024,70,450
P01,2365,P01_2365,P01_2365,SACO,,2024,450,355
P01,2979,P01_2979,P01_2979,TEST,,2024,400,200
P01,2980,P01_2980,P01_2980,TEST,,2024,275,260
P01,2981,P01_2981,P01_900,TEST,R1,2024,276,260
P02,1560,P02_1560,P02_1560,TEST,,2024,0,450
P02,1563,P02_1563,P02_1563,TEST,,2024,0,500
P02,2976,P02_2976,P02_2976,TEST,,2024,143,190
P03,2364,P03_2364,P03_2364,TEST,,2024,147,225
P03,2974,P03_2974,P03_2974,TEST,,2024,147,30
P03,2975,P03_2975,P03_2975,TEST,,2024,147,145
P04,1286,P04_1286,P04_1286,TEST,,2024,100,475
P04,1287,P04_1287,P04_1287,TEST,,2024,90,480
P04,1289,P04_1289,P04_1289,TEST,,2024,0,500
P04,2368,P04_2368,P04_2368,TEST,,2024,481,311
P05,994,P05_994,P05_994,TEST,,2024,20,480
P06,2362,P06_2362,P06_2362,TEST,,2024,30,250
P07,2369,P07_2369,P07_2369,TEST,,2024,380,300
P07,364,P07_364,P07_364,TEST,,2024,340,70
P07,368,P07_368,P07_368,TEST,,2024,138,125
P08,2363,P08_2363,P08_2363,TEST,,2024,130,380
P10,2370,P10_2370,P10_2370,TEST,,2024,250,200
P10,2371,P10_2371,P10_2371,TEST,,2024,250,195
P10,2372,P10_2372,P10_2372,TEST,,2024,250,185
P10,2373,P10_2373,P10_2373,TEST,,2024,250,190
P11,2374,P11_2374,P11_752,TEST,R4,2024,430,60
P11,761,P11_761,P11_761,TEST,,2024,430,420
P12,952,P12_952,P12_952,TEST,,2024,490,30
P12,958,P12_958,P12_958,TEST,,2024,240,35
P13,583,P13_583,P13_583,TEST,,2024,400,350
P14,2375,P14_2375,P14_2375,CAPA,,2024,240,340
P14,2376,P14_2376,P14_2376,GEAV,,2024,250,350
P14,486,P14_486,P14_488,TEST,R1,2024,119,403
P14,487,P14_487,P14_488,TEST,R1,2024,119,436
P14,492,P14_492,P14_492,TEST,,2024,140,157
P14,499,P14_499,P14_499,TEST,,2024,350,70
P14,561,P14_561,P14_561,SACO,,2024,310,308
P15,2358,P15_2358,P15_2358,TEST,,2024,330,307
P15,2377,P15_2377,P15_2377,TEST,,2024,137,30
Q04,1372,Q04_1372,Q04_1372,TEST,,2024,500,471
Q08,1001,Q08_1001,Q08_1001,DRWI,,2024,350,271
Q13,940,Q13_940,Q13_940,TEST,,2024,466,71
Q14,2943,Q14_2943,Q14_2943,TEST,R4,2024,400,50
Q14,2944,Q14_2944,Q14_2943,TEST,R4,2024,450,80
Q14,2945,Q14_2945,Q14_2943,TEST,R4,2024,450,150
Q14,561,Q14_561,Q14_561,TEST,,2024,121,251
Q17,146,Q17_146,Q17_146,DRWI,,2024,361,251
Q17,155,Q17_155,Q17_155,TEST,,2024,255,255
Q17,156,Q17_156,Q17_156,DRWI,,2024,250,100
Q18,104,Q18_104,Q18_104,TEST,,2024,0,100
Q18,106,Q18_106,Q18_106,DRWI,,2024,403,375
Q18,174,Q18_174,Q18_174,DRWI,,2024,450,100
Q18,176,Q18_176,Q18_176,DRWI,,2024,500,400
Q18,470,Q18_470,Q18_470,TEST,,2024,200,100
Q18,474,Q18_474,Q18_474,DRWI,,2024,0,300
Q19,2946,Q19_2946,Q19_2946,TEST,,2024,250,256
Q20,2947,Q20_2947,Q20_2947,CAPA,R1,2024,200,250
Q20,2948,Q20_2948,Q20_2947,CAPA,R1,2024,200,255
R03,1340,R03_1340,R03_1340,TEST,,2024,174,242
R03,1570,R03_1570,R03_1570,TEST,,2024,120,30
R03,2344,R03_2344,R03_2344,TEST,,2024,0,130
R03,2982,R03_2982,R03_2982,TEST,,2024,100,20
R04,1376,R04_1376,R04_1376,TEST,,2024,70,160
R05,2978,R05_2978,R05_2978,CRHO,,2024,430,400
R05,2983,R05_2983,R05_2983,TEST,,2024,500,450
R07,353,R07_353,R07_353,TEST,,2024,60,50
R07,360,R07_360,R07_359,TEST,R2,2024,34,170
R09,216,R09_216,R09_216,TEST,,2024,50,350
R09,2984,R09_2984,R08_500,TEST,R2,2024,100,215
R10,2985,R10_2985,R10_2985,TEST,,2024,215,250
R10,844,R10_844,R10_844,TEST,,2024,210,125
R11,773,R11_773,R11_773,PONU,,2024,50,100
R12,815,R12_815,R12_815,SACO,,2024,0,330
R13,2986,R13_2986,R13_2986,TEST,,2024,160,60
R14,2366,R14_2366,R14_2366,TEST,,2024,140,140
R14,2977,R14_2977,R14_536,TEST,R1,2024,90,154
R16,192,R16_192,R16_192,TEST,,2024,408,72
R17,137,R17_137,R17_137,GEAV,,2024,399,383
R19,166,R19_166,R19_166,CAPA,,2024,130,70
R19,167,R19_167,R19_167,CAPA,,2024,75,90
R19,2367,R19_2367,R19_2367,TEST,,2024,90,60
R19,2987,R19_2987,R19_2987,TEST,R1,2024,135,384
R19,2988,R19_2988,R19_2988,TEST,,2024,450,350
R19,2989,R19_2989,R19_2989,CAPA,,2024,225,500
R19,2990,R19_2990,R19_2987,TEST,R1,2024,120,384
R19,504,R19_504,R19_504,CAPA,,2024,23,360
R19,505,R19_505,R19_505,RALA,,2024,200,200
S01,932,S01_932,S01_932,TEST,,2024,400,50
S01,936,S01_936,S01_936,NONI,,2024,400,470
S02,2954,S02_2954,S02_2954,TEST,,2024,261,311
S05,2953,S05_2953,S05_2953,TEST,,2024,200,300
S05,2966,S05_2966,S05_2966,TEST,,2024,52,252
S05,2968,S05_2968,S05_2968,CRHO,,2024,51,251
S05,2969,S05_2969,S05_2969,TEST,,2024,20,50
S06,2970,S06_2970,S06_2970,CRHO,,2024,235,190
S11,2949,S11_2949,S11_2949,TEST,,2024,200,200
S11,780,S11_780,S11_780,SACO,,2024,150,300
S14,520,S14_520,S14_520,AMLU,,2024,400,270
S15,591,S15_591,S15_591,CAPA,,2024,200,250
S16,200,S16_200,S16_200,CAPA,,2024,41,297
S16,427,S16_427,S16_427,SACO,,2024,40,296
S16,432,S16_432,S16_432,CAPA,,2024,200,250
S16,434,S16_434,S16_434,TEST,,2024,100,100
S17,126,S17_126,S17_126,-999,,2024,300,250
S17,128,S17_128,S17_128,CAPA,,2024,225,78
S17,132,S17_132,S17_132,GEAV,,2024,0,490
S18,109,S18_109,S18_109,CAPA,,2024,250,450
T02,1586,T02_1586,T02_1586,TEST,,2024,20,450
T02,2955,T02_2955,T02_2955,TEST,,2024,250,200
T03,2956,T03_2956,T03_2956,TEST,,2024,200,10
T04,478,T04_478,T04_478,TEST,,2024,475,75
T05,2957,T05_2957,T05_2957,TEST,,2024,430,50
T06,2958,T06_2958,T06_2958,TEST,,2024,250,250
T09,2277,T09_2277,T09_2277,CRHO,,2024,128,350
T09,2278,T09_2278,T09_2278,CRHO,,2024,440,380
T10,2212,T10_2212,T10_2212,DRWI,,2024,131,420
T10,2279,T10_2279,T10_2279,DRWI,,2024,390,430
T11,783,T11_783,T11_783,PONU,,2024,350,400
T12,2280,T12_2280,T12_2280,TEST,,2024,300,0
T12,2881,T12_2881,T12_2881,NONI,,2024,250,150
T12,587,T12_587,T12_587,CAPA,,2024,300,300
T13,2282,T13_2282,T13_2282,DRWI,,2024,490,350
T13,906,T13_906,T13_906,DRWI,,2024,500,500
T14,2283,T14_2283,T14_2283,DRWI,,2024,400,100
T14,2284,T14_2284,T14_2284,TEST,,2024,365,270
T15,2359,T15_2359,T15_2359,TEST,,2024,495,495
T15,2991,T15_2991,T15_2991,DRWI,,2024,200,100
T15,2992,T15_2992,T15_2992,TEST,,2024,5,75
T15,2993,T15_2993,T15_2993,TEST,,2024,80,330
T17,437,T17_437,T17_437,GEAV,,2024,400,50
T20,2360,T20_2360,T20_2360,AMLU,,2024,250,250
